,collection_date,lineage,abundance
18683,2024-02-16,XEC.X,0.0
18684,2024-04-18,XEC.X,0.0
18685,2024-12-18,XEC.X,5.18e-05
18686,2024-04-23,XEC.X,0.0
18687,2022-03-22,XEC.X,0.0
18688,2021-12-21,XEC.X,0.0
18689,2025-01-29,XEC.X,0.0
18690,2023-08-15,XEC.X,0.0
18691,2024-07-17,XEC.X,0.0
18692,2022-10-26,XEC.X,0.0
18693,2024-10-23,XEC.X,0.0
18694,2023-04-19,XEC.X,0.0
18695,2024-05-23,XEC.X,2e-07
18696,2023-05-09,XEC.X,0.0
18697,2022-11-28,XEC.X,0.0
18698,2024-08-01,XEC.X,0.0
18699,2024-04-03,XEC.X,0.0
18700,2024-04-28,XEC.X,0.0
18701,2023-10-26,XEC.X,0.0
18702,2022-04-19,XEC.X,0.0
18703,2023-10-09,XEC.X,0.0
18704,2024-02-20,XEC.X,0.0
18705,2024-07-16,XEC.X,0.0
18706,2024-11-27,XEC.X,0.37844644
18707,2024-11-11,XEC.X,0.0
18708,2024-05-14,XEC.X,0.0
18709,2024-09-27,XEC.X,0.0
18710,2024-03-28,XEC.X,0.0
18711,2023-08-03,XEC.X,0.0
18712,2023-05-09,XEC.X,0.0
18713,2022-10-17,XEC.X,0.0
18714,2023-04-25,XEC.X,0.0
18715,2022-11-30,XEC.X,0.0
18716,2025-01-14,XEC.X,0.00014036
18717,2022-05-03,XEC.X,0.0
18718,2023-10-03,XEC.X,0.0
18719,2024-10-15,XEC.X,0.046307879999999996
18720,2023-09-29,XEC.X,0.0
18721,2024-08-14,XEC.X,0.0
18722,2023-04-25,XEC.X,0.0
18723,2024-04-09,XEC.X,0.00011981
18724,2024-10-08,XEC.X,0.0
18725,2023-04-05,XEC.X,0.0
18726,2022-09-13,XEC.X,0.0
18727,2021-12-21,XEC.X,0.0
18728,2024-08-26,XEC.X,0.0
18729,2024-08-07,XEC.X,0.0
18730,2023-09-20,XEC.X,0.0
18731,2024-02-28,XEC.X,0.0
18732,2022-06-21,XEC.X,0.0
18733,2022-10-24,XEC.X,0.0
18734,2024-09-03,XEC.X,0.0
18735,2024-01-15,XEC.X,0.0
18736,2024-02-26,XEC.X,0.0
18737,2025-02-18,XEC.X,0.0
18738,2023-10-04,XEC.X,0.0
18739,2023-10-09,XEC.X,0.0
18740,2024-06-25,XEC.X,0.0
18741,2022-01-04,XEC.X,0.0
18742,2023-05-31,XEC.X,0.0
18743,2022-04-19,XEC.X,0.0
18744,2024-08-14,XEC.X,0.0
18745,2023-10-25,XEC.X,0.0
18746,2024-07-17,XEC.X,0.0
18747,2023-05-09,XEC.X,0.0
18748,2024-08-12,XEC.X,0.0
18749,2024-11-19,XEC.X,9.196e-05
18750,2024-07-31,XEC.X,0.0
18751,2023-03-29,XEC.X,0.0
18752,2024-07-24,XEC.X,0.0
18753,2024-08-27,XEC.X,0.0
18754,2023-09-27,XEC.X,0.0
18755,2023-12-06,XEC.X,0.0
18756,2024-06-10,XEC.X,0.0
18757,2024-10-04,XEC.X,0.00014046
18758,2023-09-06,XEC.X,0.0
18759,2024-05-09,XEC.X,0.0
18760,2022-03-28,XEC.X,0.0
18761,2022-08-10,XEC.X,0.0
18762,2023-03-06,XEC.X,0.0
18763,2023-11-02,XEC.X,0.0
18764,2024-11-13,XEC.X,0.0
18765,2023-11-08,XEC.X,0.0
18766,2024-02-14,XEC.X,0.0
18767,2023-08-29,XEC.X,0.0
18768,2024-09-11,XEC.X,0.0
18769,2024-07-29,XEC.X,0.0
18770,2024-04-22,XEC.X,0.0
18771,2024-07-30,XEC.X,0.00020202
18772,2022-06-21,XEC.X,0.0
18773,2024-03-25,XEC.X,0.0
18774,2023-09-20,XEC.X,0.0
18775,2024-05-23,XEC.X,0.0
18776,2024-04-08,XEC.X,0.0
18777,2021-12-14,XEC.X,0.0
18778,2023-08-18,XEC.X,2.9e-07
18779,2023-04-05,XEC.X,0.0
18780,2023-08-03,XEC.X,0.0
18781,2024-12-02,XEC.X,0.0
18782,2024-10-07,XEC.X,0.0
18783,2024-04-15,XEC.X,0.0
18784,2023-10-03,XEC.X,0.0
18785,2022-05-03,XEC.X,4.8e-07
18786,2023-10-18,XEC.X,0.0
18787,2023-04-11,XEC.X,0.0
18788,2022-10-18,XEC.X,0.0
18789,2024-07-30,XEC.X,0.0
18790,2024-12-03,XEC.X,0.0
18791,2023-10-26,XEC.X,0.0
18792,2022-01-10,XEC.X,0.0
18793,2023-10-09,XEC.X,0.0
18794,2024-11-15,XEC.X,0.0
18795,2022-04-19,XEC.X,0.0
18796,2021-12-14,XEC.X,0.0
18797,2023-10-04,XEC.X,0.0
18798,2022-10-25,XEC.X,0.0
18799,2025-01-07,XEC.X,0.00067183
18800,2024-01-15,XEC.X,0.0
18801,2023-08-15,XEC.X,0.0
18802,2023-09-05,XEC.X,0.0
18803,2024-07-03,XEC.X,0.0
18804,2023-11-02,XEC.X,0.0
18805,2023-09-05,XEC.X,0.0
18806,2024-09-20,XEC.X,0.0
18807,2023-05-24,XEC.X,0.0
18808,2024-09-03,XEC.X,0.0
18809,2024-09-09,XEC.X,0.0
18810,2023-07-18,XEC.X,0.0
18811,2023-07-27,XEC.X,0.0
18812,2024-02-12,XEC.X,0.0
18813,2024-09-30,XEC.X,0.0
18814,2023-08-25,XEC.X,0.0
18815,2021-12-20,XEC.X,0.0
18816,2024-04-29,XEC.X,0.0
18817,2024-03-06,XEC.X,0.0
18818,2022-06-28,XEC.X,0.0
18819,2022-09-06,XEC.X,0.0
18820,2023-09-19,XEC.X,0.0
18821,2024-04-11,XEC.X,0.0
18822,2024-08-27,XEC.X,0.0
18823,2024-08-15,XEC.X,0.013652170000000002
18824,2023-08-28,XEC.X,0.0
18825,2023-10-17,XEC.X,0.0
18826,2024-04-22,XEC.X,3.9e-06
18827,2022-10-12,XEC.X,0.0
18828,2023-04-12,XEC.X,0.0
18829,2022-11-22,XEC.X,0.0
18830,2024-04-25,XEC.X,0.0
18831,2023-10-03,XEC.X,0.0
18832,2023-09-28,XEC.X,0.0
18833,2024-10-21,XEC.X,0.0
18834,2024-10-02,XEC.X,0.0
18835,2022-05-03,XEC.X,0.0
18836,2024-05-13,XEC.X,0.0
18837,2024-12-10,XEC.X,0.0
18838,2024-04-09,XEC.X,0.0
18839,2024-03-13,XEC.X,0.0
18840,2024-07-05,XEC.X,0.0
18841,2024-07-02,XEC.X,0.0
18842,2024-07-09,XEC.X,0.0
18843,2024-10-08,XEC.X,0.0
18844,2022-03-07,XEC.X,0.0
18845,2024-02-05,XEC.X,0.0
18846,2023-10-25,XEC.X,0.0
18847,2024-10-10,XEC.X,0.0
18848,2024-03-14,XEC.X,0.0
18849,2024-11-26,XEC.X,0.0
18850,2024-12-03,XEC.X,0.00030919
18851,2022-05-10,XEC.X,0.0
18852,2024-10-22,XEC.X,0.0
18853,2023-04-18,XEC.X,0.0
18854,2022-11-08,XEC.X,0.0
18855,2023-10-20,XEC.X,0.0
18856,2022-05-10,XEC.X,0.0
18857,2024-04-30,XEC.X,0.0
18858,2023-05-24,XEC.X,0.0
18859,2024-12-11,XEC.X,0.0
18860,2023-09-15,XEC.X,0.0
18861,2024-12-03,XEC.X,0.06311906
18862,2024-11-12,XEC.X,0.27793774
18863,2023-09-05,XEC.X,0.0
18864,2022-05-03,XEC.X,0.0
18865,2024-08-27,XEC.X,0.0
18866,2023-11-13,XEC.X,0.0
18867,2022-09-28,XEC.X,0.0
18868,2024-03-05,XEC.X,0.0
18869,2024-07-17,XEC.X,3.287e-05
18870,2023-02-27,XEC.X,0.0
18871,2022-04-11,XEC.X,0.0
18872,2024-04-08,XEC.X,0.0
18873,2024-11-26,XEC.X,0.0
18874,2024-07-01,XEC.X,0.0
18875,2023-11-07,XEC.X,0.0
18876,2024-05-08,XEC.X,0.0
18877,2023-10-30,XEC.X,0.0
18878,2024-05-13,XEC.X,0.0
18879,2024-10-22,XEC.X,0.0
18880,2024-10-02,XEC.X,0.0
18881,2024-10-23,XEC.X,0.0
18882,2024-06-27,XEC.X,0.0
18883,2022-01-24,XEC.X,0.0
18884,2024-11-13,XEC.X,0.0
18885,2025-01-14,XEC.X,0.00089681
18886,2022-05-03,XEC.X,0.0
18887,2024-03-12,XEC.X,0.0
18888,2023-08-07,XEC.X,0.0
18889,2023-04-12,XEC.X,0.0
18890,2022-01-25,XEC.X,0.0
18891,2023-10-24,XEC.X,0.0
18892,2022-04-05,XEC.X,0.0
18893,2024-08-29,XEC.X,0.0
18894,2023-09-10,XEC.X,0.0
18895,2024-05-08,XEC.X,0.0
18896,2022-05-16,XEC.X,0.0
18897,2024-10-30,XEC.X,0.0
18898,2025-01-14,XEC.X,0.0
18899,2022-11-01,XEC.X,0.0
18900,2023-04-18,XEC.X,0.0
18901,2023-10-20,XEC.X,0.0
18902,2024-05-02,XEC.X,0.0
18903,2022-02-15,XEC.X,0.0
18904,2022-05-10,XEC.X,0.0
18905,2023-10-05,XEC.X,0.0
18906,2024-07-30,XEC.X,0.0
18907,2024-08-14,XEC.X,0.0
18908,2024-02-21,XEC.X,0.0
18909,2023-12-12,XEC.X,0.0
18910,2024-05-23,XEC.X,0.0
18911,2024-05-14,XEC.X,0.0
18912,2024-11-20,XEC.X,0.0
18913,2024-10-15,XEC.X,0.0
18914,2023-08-24,XEC.X,0.0
18915,2022-09-27,XEC.X,0.0
18916,2023-09-05,XEC.X,0.0
18917,2022-05-03,XEC.X,0.0
18918,2024-04-15,XEC.X,0.0
18919,2023-01-31,XEC.X,0.0
18920,2022-10-18,XEC.X,0.0
18921,2024-04-23,XEC.X,0.0
18922,2024-10-09,XEC.X,0.0
18923,2024-04-24,XEC.X,0.0
18924,2024-10-22,XEC.X,0.0
18925,2023-05-24,XEC.X,0.0
18926,2024-05-22,XEC.X,0.0
18927,2024-10-09,XEC.X,0.0
18928,2024-08-14,XEC.X,0.0
18929,2023-05-26,XEC.X,0.0
18930,2024-03-25,XEC.X,0.0
18931,2022-01-24,XEC.X,0.0
18932,2023-10-31,XEC.X,0.0
18933,2023-11-07,XEC.X,0.0
18934,2024-03-01,XEC.X,0.0
18935,2023-08-22,XEC.X,0.0
18936,2024-07-16,XEC.X,0.0
18937,2022-04-11,XEC.X,0.0
18938,2024-01-18,XEC.X,0.0
18939,2024-08-12,XEC.X,0.00013005
18940,2022-09-07,XEC.X,0.0
18941,2024-04-15,XEC.X,0.0
18942,2023-07-21,XEC.X,0.0
18943,2022-04-05,XEC.X,0.0
18944,2024-08-27,XEC.X,0.0
18945,2022-08-03,XEC.X,0.0
18946,2024-05-22,XEC.X,0.0
18947,2023-09-10,XEC.X,0.0
18948,2024-05-20,XEC.X,0.0
18949,2024-11-04,XEC.X,0.0
18950,2023-10-24,XEC.X,0.0
18951,2024-10-08,XEC.X,0.0
18952,2024-02-28,XEC.X,0.0
18953,2024-02-22,XEC.X,0.0
18954,2023-10-16,XEC.X,0.0
18955,2023-04-11,XEC.X,0.0
18956,2024-11-27,XEC.X,0.00014693
18957,2024-06-18,XEC.X,0.0
18958,2024-03-15,XEC.X,0.0
18959,2022-05-03,XEC.X,0.0
18960,2022-09-27,XEC.X,0.0
18961,2023-03-28,XEC.X,0.0
18962,2023-08-23,XEC.X,0.0
18963,2024-10-29,XEC.X,0.0
18964,2023-05-18,XEC.X,0.0
18965,2023-09-26,XEC.X,0.0
18966,2024-07-23,XEC.X,0.0
18967,2024-05-28,XEC.X,0.0
18968,2023-07-11,XEC.X,0.0
18969,2024-03-01,XEC.X,0.0
18970,2024-07-16,XEC.X,0.0
18971,2023-02-01,XEC.X,0.0
18972,2025-02-19,XEC.X,0.0
18973,2024-06-26,XEC.X,0.0
18974,2022-03-22,XEC.X,0.0
18975,2024-04-18,XEC.X,0.0
18976,2023-10-20,XEC.X,0.0
18977,2024-04-23,XEC.X,0.0
18978,2022-11-01,XEC.X,0.0
18979,2023-10-04,XEC.X,0.0
18980,2024-06-27,XEC.X,0.0
18981,2024-08-12,XEC.X,5.759e-05
18982,2024-07-30,XEC.X,0.0
18983,2022-05-16,XEC.X,1.887e-05
18984,2024-09-05,XEC.X,0.0
18985,2024-06-28,XEC.X,0.0
18986,2024-04-16,XEC.X,0.0
18987,2023-05-09,XEC.X,0.0
18988,2022-02-14,XEC.X,0.0
18989,2024-02-06,XEC.X,0.0
18990,2023-11-29,XEC.X,0.0
18991,2023-10-24,XEC.X,0.0
18992,2022-03-08,XEC.X,0.0
18993,2024-11-13,XEC.X,0.0
18994,2024-03-12,XEC.X,0.0
18995,2024-12-10,XEC.X,0.0
18996,2023-10-10,XEC.X,0.0
18997,2024-05-27,XEC.X,0.0
18998,2024-08-19,XEC.X,0.0
18999,2024-12-10,XEC.X,0.0
19000,2024-08-20,XEC.X,0.0
19001,2022-04-05,XEC.X,0.0
19002,2024-05-13,XEC.X,0.0
19003,2024-05-20,XEC.X,0.0
19004,2023-12-04,XEC.X,0.0
19005,2024-07-25,XEC.X,0.0
19006,2024-01-30,XEC.X,0.0
19007,2022-11-29,XEC.X,0.0
19008,2024-11-20,XEC.X,0.0
19009,2024-07-30,XEC.X,0.0
19010,2024-06-24,XEC.X,0.0
19011,2024-01-12,XEC.X,0.0
19012,2024-07-09,XEC.X,0.0
19013,2024-11-29,XEC.X,0.0
19014,2023-10-30,XEC.X,0.0
19015,2024-11-26,XEC.X,0.0
19016,2024-08-06,XEC.X,0.0
19017,2024-11-22,XEC.X,0.0
19018,2023-02-21,XEC.X,1.161e-05
19019,2024-04-15,XEC.X,0.0
19020,2024-09-17,XEC.X,0.0
19021,2022-09-13,XEC.X,0.0
19022,2024-07-10,XEC.X,0.0
19023,2023-04-18,XEC.X,0.0
19024,2023-08-22,XEC.X,0.0
19025,2024-08-13,XEC.X,0.0
19026,2024-09-25,XEC.X,0.0
19027,2024-07-24,XEC.X,0.0
19028,2024-07-30,XEC.X,0.0
19029,2024-11-18,XEC.X,0.0
19030,2023-09-26,XEC.X,0.0
19031,2024-03-11,XEC.X,0.0
19032,2023-03-28,XEC.X,0.0
19033,2022-09-27,XEC.X,0.0
19034,2023-11-13,XEC.X,0.0
19035,2023-05-09,XEC.X,0.0
19036,2022-05-10,XEC.X,0.0
19037,2024-01-11,XEC.X,0.0
19038,2024-08-28,XEC.X,0.00013541
19039,2024-02-06,XEC.X,0.0
19040,2024-11-13,XEC.X,0.00038475
19041,2024-04-24,XEC.X,0.0
19042,2024-04-02,XEC.X,0.0
19043,2022-05-16,XEC.X,1.24e-05
19044,2024-10-16,XEC.X,0.0
19045,2024-10-30,XEC.X,0.0
19046,2024-08-07,XEC.X,0.0
19047,2024-08-08,XEC.X,0.0
19048,2023-08-15,XEC.X,0.0
19049,2024-09-18,XEC.X,0.0
19050,2024-07-22,XEC.X,0.0
19051,2023-04-19,XEC.X,0.0
19052,2022-01-25,XEC.X,0.0
19053,2022-11-29,XEC.X,0.0
19054,2023-04-05,XEC.X,0.0
19055,2024-10-29,XEC.X,0.0
19056,2024-02-28,XEC.X,0.0
19057,2023-08-01,XEC.X,0.0
19058,2022-04-05,XEC.X,0.0
19059,2021-12-07,XEC.X,0.0
19060,2024-11-12,XEC.X,0.0
19061,2025-02-04,XEC.X,0.0
19062,2024-04-04,XEC.X,0.0
19063,2024-12-31,XEC.X,0.0
19064,2024-08-20,XEC.X,0.0
19065,2024-04-02,XEC.X,0.0
19066,2022-09-13,XEC.X,0.0
19067,2023-02-21,XEC.X,0.0
19068,2024-08-30,XEC.X,0.0
19069,2024-12-05,XEC.X,0.0
19070,2024-10-04,XEC.X,0.0638206
19071,2024-07-23,XEC.X,0.0
19072,2023-10-30,XEC.X,0.0
19073,2025-02-25,XEC.X,0.0
19074,2024-02-27,XEC.X,0.0
19075,2023-11-07,XEC.X,0.0
19076,2024-10-15,XEC.X,0.0
19077,2022-01-17,XEC.X,0.0
19078,2023-04-04,XEC.X,0.0
19079,2025-01-29,XEC.X,0.0
19080,2024-09-19,XEC.X,0.0
19081,2024-12-12,XEC.X,0.11453200000000001
19082,2024-10-01,XEC.X,0.0
19083,2024-02-19,XEC.X,0.0
19084,2024-02-09,XEC.X,0.0
19085,2022-04-04,XEC.X,0.0
19086,2024-12-19,XEC.X,0.0
19087,2025-01-14,XEC.X,0.14444227000000004
19088,2023-10-24,XEC.X,0.0
19089,2023-08-22,XEC.X,0.0
19090,2023-02-28,XEC.X,0.0
19091,2022-07-12,XEC.X,0.0
19092,2024-04-17,XEC.X,0.0
19093,2024-05-16,XEC.X,0.0
19094,2024-10-29,XEC.X,0.0
19095,2023-07-21,XEC.X,0.0
19096,2023-05-29,XEC.X,0.0
19097,2024-05-08,XEC.X,0.0
19098,2023-11-07,XEC.X,0.0
19099,2024-04-02,XEC.X,0.0
19100,2023-05-03,XEC.X,0.0
19101,2022-11-22,XEC.X,0.0
19102,2023-09-05,XEC.X,0.0
19103,2025-01-16,XEC.X,0.0010701999999999999
19104,2025-02-25,XEC.X,0.0
19105,2023-09-26,XEC.X,0.0
19106,2023-05-17,XEC.X,0.0
19107,2021-12-06,XEC.X,0.0
19108,2022-10-04,XEC.X,0.0
19109,2023-08-08,XEC.X,0.0
19110,2023-12-12,XEC.X,0.0
19111,2024-04-17,XEC.X,0.0
19112,2024-09-23,XEC.X,0.0
19113,2024-09-11,XEC.X,0.0
19114,2022-05-17,XEC.X,2.99e-06
19115,2023-10-03,XEC.X,0.0
19116,2022-11-08,XEC.X,0.0
19117,2025-01-21,XEC.X,0.0
19118,2023-04-11,XEC.X,0.0
19119,2023-10-23,XEC.X,0.0
19120,2024-09-03,XEC.X,0.0
19121,2024-09-10,XEC.X,0.0
19122,2024-04-15,XEC.X,0.0
19123,2024-09-10,XEC.X,0.0
19124,2024-07-11,XEC.X,0.0
19125,2022-04-04,XEC.X,0.0
19126,2024-04-28,XEC.X,0.0
19127,2023-07-31,XEC.X,0.0
19128,2025-02-04,XEC.X,0.0
19129,2024-04-17,XEC.X,0.0
19130,2023-08-08,XEC.X,0.0
19131,2024-05-06,XEC.X,0.0
19132,2023-04-04,XEC.X,0.0
19133,2022-01-17,XEC.X,0.0
19134,2023-05-02,XEC.X,0.0
19135,2023-10-26,XEC.X,0.0
19136,2023-10-31,XEC.X,0.0
19137,2024-07-02,XEC.X,0.0
19138,2024-06-13,XEC.X,0.0
19139,2022-07-11,XEC.X,0.0
19140,2024-04-11,XEC.X,0.0
19141,2024-03-08,XEC.X,0.0
19142,2024-04-12,XEC.X,0.0
19143,2024-08-16,XEC.X,9.8e-07
19144,2023-02-28,XEC.X,0.0
19145,2024-02-14,XEC.X,0.0
19146,2024-01-24,XEC.X,0.0
19147,2024-07-29,XEC.X,0.0
19148,2024-04-11,XEC.X,0.0
19149,2022-04-19,XEC.X,0.0
19150,2021-12-06,XEC.X,0.0
19151,2022-09-13,XEC.X,0.0
19152,2024-06-18,XEC.X,0.0
19153,2023-09-26,XEC.X,0.0
19154,2024-08-01,XEC.X,0.0
19155,2024-04-09,XEC.X,0.0
19156,2024-06-19,XEC.X,0.0
19157,2024-08-12,XEC.X,0.0
19158,2024-07-09,XEC.X,0.0
19159,2025-02-11,XEC.X,0.0
19160,2022-08-16,XEC.X,0.0
19161,2022-03-22,XEC.X,0.0
19162,2024-07-23,XEC.X,0.0
19163,2025-01-21,XEC.X,0.0
19164,2023-04-12,XEC.X,0.0
19165,2022-11-08,XEC.X,0.0
19166,2024-12-09,XEC.X,0.0
19167,2024-05-21,XEC.X,0.0
19168,2024-01-15,XEC.X,0.0
19169,2023-10-20,XEC.X,0.0
19170,2024-04-24,XEC.X,0.0
19171,2022-05-17,XEC.X,0.0
19172,2023-10-03,XEC.X,0.0
19173,2024-05-02,XEC.X,0.0
19174,2024-05-27,XEC.X,0.0
19175,2024-04-19,XEC.X,0.0
19176,2024-09-04,XEC.X,0.0
19177,2022-12-07,XEC.X,0.0
19178,2022-02-14,XEC.X,0.0
19179,2024-07-04,XEC.X,0.0
19180,2024-11-12,XEC.X,5.482e-05
19181,2024-06-25,XEC.X,0.0
19182,2024-05-07,XEC.X,0.0
19183,2025-01-22,XEC.X,0.0
19184,2023-10-31,XEC.X,0.0
19185,2024-08-13,XEC.X,0.0
19186,2024-06-19,XEC.X,0.0
19187,2023-03-22,XEC.X,0.0
19188,2024-09-03,XEC.X,0.0
19189,2023-10-26,XEC.X,0.0
19190,2024-01-18,XEC.X,0.0
19191,2024-01-23,XEC.X,0.0
19192,2024-03-14,XEC.X,0.0
19193,2023-08-22,XEC.X,0.0
19194,2024-10-07,XEC.X,0.0
19195,2024-10-23,XEC.X,0.00035092
19196,2024-05-28,XEC.X,0.0
19197,2024-11-19,XEC.X,0.6564832400000001
19198,2022-04-04,XEC.X,0.0
19199,2024-08-03,XEC.X,0.0
19200,2024-09-04,XEC.X,0.0
19201,2023-01-11,XEC.X,0.0
19202,2023-08-10,XEC.X,0.0
19203,2024-04-08,XEC.X,0.0
19204,2022-05-17,XEC.X,0.0
19205,2024-10-02,XEC.X,0.07054408
19206,2024-10-25,XEC.X,0.0
19207,2024-05-22,XEC.X,0.0
19208,2023-10-23,XEC.X,0.0
19209,2022-11-07,XEC.X,0.0
19210,2022-05-10,XEC.X,0.0
19211,2023-10-27,XEC.X,0.0
19212,2022-04-26,XEC.X,0.0
19213,2023-05-17,XEC.X,0.0
19214,2024-04-17,XEC.X,0.0
19215,2023-09-22,XEC.X,0.0
19216,2024-11-28,XEC.X,0.0
19217,2025-01-13,XEC.X,0.0
19218,2023-08-21,XEC.X,0.0
19219,2024-08-14,XEC.X,0.0
19220,2022-05-03,XEC.X,0.0
19221,2023-05-16,XEC.X,0.0
19222,2024-06-12,XEC.X,0.0
19223,2023-08-30,XEC.X,0.0
19224,2024-08-26,XEC.X,2.8e-07
19225,2024-08-02,XEC.X,0.0
19226,2024-08-12,XEC.X,0.0
19227,2024-10-18,XEC.X,0.0
19228,2025-01-21,XEC.X,0.0
19229,2024-09-02,XEC.X,0.0
19230,2024-02-27,XEC.X,0.0
19231,2023-03-01,XEC.X,0.0
19232,2023-08-22,XEC.X,0.0
19233,2023-09-01,XEC.X,0.0
19234,2025-02-11,XEC.X,0.0
19235,2023-10-31,XEC.X,0.0
19236,2024-08-20,XEC.X,0.0
19237,2025-02-11,XEC.X,0.0
19238,2023-06-14,XEC.X,0.0
19239,2023-10-06,XEC.X,0.0
19240,2024-07-02,XEC.X,0.0
19241,2023-04-04,XEC.X,0.0
19242,2022-01-18,XEC.X,0.0
19243,2022-10-25,XEC.X,0.0
19244,2024-05-14,XEC.X,0.0
19245,2024-08-27,XEC.X,0.0
19246,2024-08-13,XEC.X,0.00010682999999999999
19247,2023-10-24,XEC.X,0.0
19248,2024-06-28,XEC.X,0.0
19249,2024-03-05,XEC.X,0.0
19250,2025-01-14,XEC.X,0.0
19251,2022-04-26,XEC.X,0.0
19252,2024-08-15,XEC.X,0.0
19253,2022-02-15,XEC.X,0.0
19254,2023-10-27,XEC.X,0.0
19255,2023-08-08,XEC.X,0.0
19256,2024-11-28,XEC.X,0.0
19257,2023-10-23,XEC.X,0.0
19258,2024-04-02,XEC.X,0.0
19259,2024-02-13,XEC.X,0.0
19260,2024-10-15,XEC.X,0.00014805
19261,2022-11-08,XEC.X,0.0
19262,2023-10-03,XEC.X,0.0
19263,2024-10-03,XEC.X,0.04627574
19264,2022-05-17,XEC.X,0.0
19265,2024-12-10,XEC.X,0.0
19266,2023-09-19,XEC.X,0.0
19267,2024-05-22,XEC.X,0.0
19268,2024-05-09,XEC.X,0.0
19269,2024-03-27,XEC.X,0.0
19270,2024-06-25,XEC.X,0.0
19271,2023-09-04,XEC.X,0.0
19272,2023-11-14,XEC.X,4.75e-05
19273,2023-08-22,XEC.X,0.0
19274,2024-02-12,XEC.X,0.0
19275,2023-05-17,XEC.X,0.0
19276,2024-09-09,XEC.X,0.0
19277,2023-12-11,XEC.X,0.0
19278,2024-01-24,XEC.X,0.0
19279,2021-12-13,XEC.X,0.0
19280,2022-09-20,XEC.X,0.0
19281,2022-08-25,XEC.X,0.0
19282,2024-05-22,XEC.X,0.0
19283,2024-07-23,XEC.X,0.0
19284,2022-08-23,XEC.X,0.0
19285,2024-03-05,XEC.X,0.0
19286,2022-11-01,XEC.X,0.0
19287,2024-09-16,XEC.X,0.0
19288,2024-04-29,XEC.X,0.0
19289,2022-01-18,XEC.X,0.0
19290,2023-04-19,XEC.X,0.0
19291,2024-04-16,XEC.X,0.0
19292,2024-05-14,XEC.X,0.0
19293,2024-03-05,XEC.X,0.0
19294,2022-06-07,XEC.X,0.0
19295,2024-11-05,XEC.X,0.08402708
19296,2024-10-07,XEC.X,0.0
19297,2022-08-10,XEC.X,0.0
19298,2023-10-02,XEC.X,0.0
19299,2024-06-24,XEC.X,0.0
19300,2024-08-27,XEC.X,0.0
19301,2024-05-17,XEC.X,0.0
19302,2024-10-03,XEC.X,0.0
19303,2024-10-01,XEC.X,0.0
19304,2024-05-17,XEC.X,0.0
19305,2024-06-11,XEC.X,0.0
19306,2023-08-04,XEC.X,0.0
19307,2025-02-07,XEC.X,0.0
19308,2022-02-07,XEC.X,0.0
19309,2024-05-20,XEC.X,0.0
19310,2024-07-03,XEC.X,0.0
19311,2023-05-10,XEC.X,0.0
19312,2023-08-01,XEC.X,0.0
19313,2024-07-31,XEC.X,0.0
19314,2022-03-28,XEC.X,0.0
19315,2024-05-10,XEC.X,0.0
19316,2024-11-26,XEC.X,0.00887753
19317,2023-10-10,XEC.X,0.0
19318,2024-03-19,XEC.X,0.0
19319,2023-05-03,XEC.X,0.0
19320,2023-11-01,XEC.X,0.0
19321,2023-11-08,XEC.X,0.0
19322,2024-07-02,XEC.X,0.0
19323,2024-03-27,XEC.X,0.0
19324,2022-07-27,XEC.X,0.0
19325,2024-07-23,XEC.X,0.0
19326,2025-01-29,XEC.X,0.0
19327,2024-06-21,XEC.X,0.0
19328,2024-03-12,XEC.X,0.0
19329,2024-06-19,XEC.X,0.0
19330,2023-08-22,XEC.X,0.0
19331,2023-02-21,XEC.X,0.0
19332,2023-08-18,XEC.X,0.0
19333,2024-12-11,XEC.X,0.0
19334,2025-02-03,XEC.X,0.0001293
19335,2025-02-11,XEC.X,0.0
19336,2024-08-26,XEC.X,0.0
19337,2022-08-30,XEC.X,0.0
19338,2024-02-27,XEC.X,0.0
19339,2023-09-01,XEC.X,0.0
19340,2024-05-16,XEC.X,0.0
19341,2024-06-07,XEC.X,0.0
19342,2024-06-19,XEC.X,0.0
19343,2023-09-21,XEC.X,0.0
19344,2024-09-03,XEC.X,0.0
19345,2023-12-06,XEC.X,0.0
19346,2023-11-10,XEC.X,0.0
19347,2024-05-06,XEC.X,0.0
19348,2024-10-28,XEC.X,0.78291506
19349,2024-10-16,XEC.X,0.0
19350,2023-08-21,XEC.X,0.0
19351,2021-12-13,XEC.X,0.0
19352,2022-02-08,XEC.X,0.0
19353,2024-07-29,XEC.X,0.0
19354,2024-05-09,XEC.X,0.0
19355,2024-07-16,XEC.X,0.0
19356,2022-06-07,XEC.X,0.0
19357,2022-08-10,XEC.X,0.0
19358,2023-04-19,XEC.X,0.0
19359,2022-01-18,XEC.X,0.0
19360,2022-11-02,XEC.X,0.0
19361,2022-05-24,XEC.X,0.0
19362,2024-05-13,XEC.X,0.0
19363,2024-08-29,XEC.X,0.0
19364,2023-10-19,XEC.X,0.0
19365,2023-04-04,XEC.X,0.0
19366,2023-05-03,XEC.X,0.0
19367,2024-08-26,XEC.X,0.0
19368,2022-01-31,XEC.X,0.0
19369,2024-08-19,XEC.X,0.0
19370,2024-08-06,XEC.X,0.0
19371,2024-07-31,XEC.X,0.0
19372,2022-03-28,XEC.X,0.0
19373,2023-10-10,XEC.X,0.0
19374,2024-04-23,XEC.X,0.0
